lr-SGD,step,train_loss_step,train_acc_step,epoch,val_loss_step,val_acc_step,val_loss_epoch,val_acc_epoch,train_loss_epoch,train_acc_epoch
,904,,,,0.2150556445121765,0.9296875,,,,
,905,,,,0.26773709058761597,0.9140625,,,,
,906,,,,0.33070769906044006,0.90625,,,,
,907,,,,0.39861831068992615,0.89453125,,,,
,908,,,,0.32458773255348206,0.90234375,,,,
,909,,,,0.2951830327510834,0.90625,,,,
,910,,,,0.2964142858982086,0.8984375,,,,
,911,,,,0.28824010491371155,0.890625,,,,
,912,,,,0.25959092378616333,0.90234375,,,,
,913,,,,0.44974035024642944,0.87890625,,,,
,914,,,,0.2767893075942993,0.9140625,,,,
,915,,,,0.29481127858161926,0.9296875,,,,
,916,,,,0.2943798899650574,0.90625,,,,
,917,,,,0.249346062541008,0.91015625,,,,
,918,,,,0.34822046756744385,0.890625,,,,
,919,,,,0.36317944526672363,0.9375,,,,
,4507,,,22,,,0.31258341670036316,0.9020000100135803,,
,4507,,,22,,,,,0.1685284823179245,0.9408599734306335
0.07833338297410544,4549,,,,,,,,,
,4549,0.1068916991353035,0.94921875,23,,,,,,
0.0753895493973189,4599,,,,,,,,,
,4599,0.17846453189849854,0.94140625,23,,,,,,
0.07244571582053233,4649,,,,,,,,,
,4649,0.15209785103797913,0.9453125,23,,,,,,
0.06950188224374576,4699,,,,,,,,,
,4699,0.15159806609153748,0.94140625,23,,,,,,
,920,,,,0.3882558345794678,0.8828125,,,,
,921,,,,0.23211722075939178,0.94140625,,,,
,922,,,,0.2602789103984833,0.91015625,,,,
,923,,,,0.3907037079334259,0.90625,,,,
,924,,,,0.4870777428150177,0.87890625,,,,
,925,,,,0.30745550990104675,0.9140625,,,,
,926,,,,0.22632238268852234,0.92578125,,,,
,927,,,,0.38710159063339233,0.890625,,,,
,928,,,,0.4255301356315613,0.83984375,,,,
,929,,,,0.3624945282936096,0.87890625,,,,
,930,,,,0.29902270436286926,0.91796875,,,,
,931,,,,0.3062905967235565,0.91015625,,,,
,932,,,,0.3357812464237213,0.8828125,,,,
,933,,,,0.36499640345573425,0.89453125,,,,
,934,,,,0.3321290612220764,0.90625,,,,
,935,,,,0.33770111203193665,0.88671875,,,,
,936,,,,0.29078903794288635,0.9296875,,,,
,937,,,,0.2834814488887787,0.88671875,,,,
,938,,,,0.3343803286552429,0.88671875,,,,
,939,,,,0.3778512477874756,0.90234375,,,,
,940,,,,0.2877127230167389,0.890625,,,,
,941,,,,0.2922508120536804,0.8984375,,,,
,942,,,,0.4240180253982544,0.8828125,,,,
,943,,,,0.2055438905954361,0.9375,,,,
,944,,,,0.2437828630208969,0.9140625,,,,
,945,,,,0.26784056425094604,0.91796875,,,,
,946,,,,0.3310107886791229,0.8828125,,,,
,947,,,,0.32083868980407715,0.90234375,,,,
,948,,,,0.30136680603027344,0.90625,,,,
,949,,,,0.2916065454483032,0.8984375,,,,
,950,,,,0.32553189992904663,0.91015625,,,,
,951,,,,0.29707273840904236,0.90625,,,,
,952,,,,0.2677343487739563,0.8984375,,,,
,953,,,,0.4438871145248413,0.8671875,,,,
,954,,,,0.32325100898742676,0.921875,,,,
,955,,,,0.3041417896747589,0.91796875,,,,
,956,,,,0.37290266156196594,0.8828125,,,,
,957,,,,0.27077269554138184,0.921875,,,,
,958,,,,0.2515706717967987,0.90625,,,,
,959,,,,0.3058006167411804,0.9375,,,,
,4703,,,23,,,0.32183578610420227,0.9010000228881836,,
,4703,,,23,,,,,0.15187257528305054,0.9466599822044373
0.06655804866695922,4749,,,,,,,,,
,4749,0.07929515838623047,0.97265625,24,,,,,,
0.06361421509017265,4799,,,,,,,,,
,4799,0.15046192705631256,0.94921875,24,,,,,,
0.06067038151338611,4849,,,,,,,,,
,4849,0.10196351259946823,0.9765625,24,,,,,,
0.05772654793659954,4899,,,,,,,,,
,4899,0.11273400485515594,0.949999988079071,24,,,,,,
,960,,,,0.2610425353050232,0.90234375,,,,
,961,,,,0.18093498051166534,0.9375,,,,
,962,,,,0.17643508315086365,0.94140625,,,,
,963,,,,0.2923252582550049,0.9140625,,,,
,964,,,,0.42389050126075745,0.87109375,,,,
,965,,,,0.2012287974357605,0.93359375,,,,
,966,,,,0.25994637608528137,0.9296875,,,,
,967,,,,0.3403133451938629,0.921875,,,,
,968,,,,0.3378024101257324,0.8984375,,,,
,969,,,,0.33409228920936584,0.9140625,,,,
,970,,,,0.2709490954875946,0.94140625,,,,
,971,,,,0.22415447235107422,0.9375,,,,
,972,,,,0.3066823482513428,0.90234375,,,,
,973,,,,0.25417444109916687,0.91796875,,,,
,974,,,,0.3832519054412842,0.8984375,,,,
,975,,,,0.2650110423564911,0.9140625,,,,
,976,,,,0.2104473114013672,0.9296875,,,,
,977,,,,0.20388257503509521,0.93359375,,,,
,978,,,,0.35381102561950684,0.90234375,,,,
,979,,,,0.33375057578086853,0.90625,,,,
,980,,,,0.2504357397556305,0.90234375,,,,
,981,,,,0.2696002125740051,0.90625,,,,
,982,,,,0.2447001338005066,0.9140625,,,,
,983,,,,0.17016112804412842,0.9453125,,,,
,984,,,,0.2352137416601181,0.9375,,,,
,985,,,,0.22516272962093353,0.90625,,,,
,986,,,,0.29225608706474304,0.90234375,,,,
,987,,,,0.3438217341899872,0.90234375,,,,
,988,,,,0.25586456060409546,0.92578125,,,,
,989,,,,0.283750057220459,0.90625,,,,
,990,,,,0.23142555356025696,0.9140625,,,,
,991,,,,0.22158846259117126,0.921875,,,,
,992,,,,0.24859899282455444,0.9140625,,,,
,993,,,,0.3747975528240204,0.8828125,,,,
,994,,,,0.2913244068622589,0.9140625,,,,
,995,,,,0.23119114339351654,0.94140625,,,,
,996,,,,0.267808735370636,0.91796875,,,,
,997,,,,0.2729957103729248,0.92578125,,,,
,998,,,,0.23212257027626038,0.9140625,,,,
,999,,,,0.17892049252986908,0.9375,,,,
,4899,,,24,,,0.2705440819263458,0.9164999723434448,,
,4899,,,24,,,,,0.13430756330490112,0.9522600173950195
0.054782714359812995,4949,,,,,,,,,
,4949,0.09625566750764847,0.96484375,25,,,,,,
0.051838880783026425,4999,,,,,,,,,
,4999,0.06852302700281143,0.984375,25,,,,,,
0.04889504720623988,5049,,,,,,,,,
,5049,0.07013697922229767,0.9765625,25,,,,,,
,1000,,,,0.2854994833469391,0.90234375,,,,
,1001,,,,0.23135098814964294,0.9375,,,,
,1002,,,,0.15183019638061523,0.94921875,,,,
,1003,,,,0.3951578140258789,0.87109375,,,,
,1004,,,,0.3955058455467224,0.87109375,,,,
,1005,,,,0.1924336701631546,0.9296875,,,,
,1006,,,,0.24082288146018982,0.94140625,,,,
,1007,,,,0.36179405450820923,0.91015625,,,,
,1008,,,,0.47152337431907654,0.87890625,,,,
,1009,,,,0.37528616189956665,0.8984375,,,,
,1010,,,,0.2682075798511505,0.92578125,,,,
,1011,,,,0.22265824675559998,0.92578125,,,,
,1012,,,,0.2613827586174011,0.921875,,,,
,1013,,,,0.2723400890827179,0.91796875,,,,
,1014,,,,0.25743192434310913,0.91796875,,,,
,1015,,,,0.25791049003601074,0.9140625,,,,
,1016,,,,0.21063531935214996,0.94921875,,,,
,1017,,,,0.2606029808521271,0.9453125,,,,
,1018,,,,0.2989897131919861,0.91015625,,,,
,1019,,,,0.2979935109615326,0.9140625,,,,
,1020,,,,0.23780614137649536,0.92578125,,,,
,1021,,,,0.2445198893547058,0.92578125,,,,
,1022,,,,0.36892855167388916,0.8984375,,,,
,1023,,,,0.1677006632089615,0.94921875,,,,
,1024,,,,0.22213098406791687,0.9453125,,,,
,1025,,,,0.2560243606567383,0.91796875,,,,
,1026,,,,0.29058730602264404,0.90625,,,,
,1027,,,,0.33398082852363586,0.91015625,,,,
,1028,,,,0.27152591943740845,0.9296875,,,,
,1029,,,,0.2844908833503723,0.91796875,,,,
,1030,,,,0.28260985016822815,0.91796875,,,,
,1031,,,,0.20418986678123474,0.9375,,,,
,1032,,,,0.22207164764404297,0.9296875,,,,
,1033,,,,0.36133497953414917,0.90234375,,,,
,1034,,,,0.2586689889431,0.92578125,,,,
,1035,,,,0.2849041819572449,0.91796875,,,,
,1036,,,,0.26845699548721313,0.9140625,,,,
,1037,,,,0.22672264277935028,0.9296875,,,,
,1038,,,,0.26366496086120605,0.921875,,,,
,1039,,,,0.3443545997142792,0.875,,,,
,5095,,,25,,,0.2759987413883209,0.9193000197410583,,
,5095,,,25,,,,,0.1195545345544815,0.9576600193977356
0.04595121362945334,5099,,,,,,,,,
,5099,0.14652447402477264,0.94921875,26,,,,,,
0.04300738005266677,5149,,,,,,,,,
,5149,0.09497418999671936,0.97265625,26,,,,,,
0.04006354647588023,5199,,,,,,,,,
,5199,0.06433684378862381,0.98046875,26,,,,,,
0.03711971289909366,5249,,,,,,,,,
,5249,0.07364001870155334,0.97265625,26,,,,,,
,1040,,,,0.1976340115070343,0.93359375,,,,
,1041,,,,0.21710854768753052,0.9375,,,,
,1042,,,,0.17615510523319244,0.94140625,,,,
,1043,,,,0.31766021251678467,0.8984375,,,,
,1044,,,,0.34049952030181885,0.8984375,,,,
,1045,,,,0.1515648365020752,0.94921875,,,,
,1046,,,,0.2419007420539856,0.93359375,,,,
,1047,,,,0.28317004442214966,0.90234375,,,,
,1048,,,,0.3840612769126892,0.91015625,,,,
,1049,,,,0.3243826627731323,0.921875,,,,
,1050,,,,0.2842700183391571,0.921875,,,,
,1051,,,,0.22866657376289368,0.9375,,,,
,1052,,,,0.26334601640701294,0.91796875,,,,
,1053,,,,0.1670568287372589,0.93359375,,,,
,1054,,,,0.3289060890674591,0.91015625,,,,
,1055,,,,0.2493484914302826,0.91015625,,,,
,1056,,,,0.19444942474365234,0.94140625,,,,
,1057,,,,0.28771352767944336,0.91796875,,,,
,1058,,,,0.3129369914531708,0.90625,,,,
,1059,,,,0.33842384815216064,0.90234375,,,,
,1060,,,,0.20899443328380585,0.91015625,,,,
,1061,,,,0.2967616021633148,0.89453125,,,,
,1062,,,,0.25657621026039124,0.91796875,,,,
,1063,,,,0.19280770421028137,0.94140625,,,,
,1064,,,,0.21519921720027924,0.9375,,,,
,1065,,,,0.26379629969596863,0.90234375,,,,
,1066,,,,0.2557535767555237,0.93359375,,,,
,1067,,,,0.29928895831108093,0.921875,,,,
,1068,,,,0.24488215148448944,0.9375,,,,
,1069,,,,0.2607201933860779,0.91015625,,,,
,1070,,,,0.21080969274044037,0.93359375,,,,
,1071,,,,0.2499009668827057,0.91796875,,,,
,1072,,,,0.2348649948835373,0.94140625,,,,
,1073,,,,0.39532044529914856,0.90234375,,,,
,1074,,,,0.21305914223194122,0.94140625,,,,
,1075,,,,0.21661438047885895,0.94140625,,,,
,1076,,,,0.3067878186702728,0.89453125,,,,
,1077,,,,0.207467183470726,0.94140625,,,,
,1078,,,,0.257241427898407,0.91796875,,,,
,1079,,,,0.383449912071228,0.9375,,,,
,5291,,,26,,,0.25856173038482666,0.9222000241279602,,
,5291,,,26,,,,,0.10335864126682281,0.9643399715423584
0.03417587932230709,5299,,,,,,,,,
,5299,0.12162260711193085,0.953125,27,,,,,,
0.031232045745520548,5349,,,,,,,,,
,5349,0.07164234668016434,0.95703125,27,,,,,,
0.028288212168733978,5399,,,,,,,,,
,5399,0.06783254444599152,0.9765625,27,,,,,,
0.025344378591947436,5449,,,,,,,,,
,5449,0.051983848214149475,0.98046875,27,,,,,,
,1080,,,,0.17565901577472687,0.9375,,,,
,1081,,,,0.19502127170562744,0.94140625,,,,
,1082,,,,0.19580784440040588,0.93359375,,,,
,1083,,,,0.3537551760673523,0.91015625,,,,
,1084,,,,0.31869345903396606,0.88671875,,,,
,1085,,,,0.16834600269794464,0.9453125,,,,
,1086,,,,0.253255695104599,0.9296875,,,,
,1087,,,,0.32845643162727356,0.90234375,,,,
,1088,,,,0.40916764736175537,0.90234375,,,,
,1089,,,,0.33227798342704773,0.91796875,,,,
,1090,,,,0.28678253293037415,0.91796875,,,,
,1091,,,,0.2428860366344452,0.9375,,,,
,1092,,,,0.2793307900428772,0.90625,,,,
,1093,,,,0.25375378131866455,0.921875,,,,
,1094,,,,0.30980053544044495,0.92578125,,,,
,1095,,,,0.23883385956287384,0.9296875,,,,
,1096,,,,0.2063598334789276,0.9453125,,,,
,1097,,,,0.2569187879562378,0.9296875,,,,
,1098,,,,0.3130303621292114,0.890625,,,,
,1099,,,,0.35605108737945557,0.90625,,,,
,1100,,,,0.2321752905845642,0.921875,,,,
,1101,,,,0.3257250189781189,0.90625,,,,
,1102,,,,0.27501192688941956,0.92578125,,,,
,1103,,,,0.19432152807712555,0.94140625,,,,
,1104,,,,0.23359309136867523,0.9375,,,,
,1105,,,,0.27755340933799744,0.8828125,,,,
,1106,,,,0.2030060589313507,0.9296875,,,,
,1107,,,,0.32828500866889954,0.9140625,,,,
,1108,,,,0.18765217065811157,0.95703125,,,,
,1109,,,,0.26801517605781555,0.90234375,,,,
,1110,,,,0.22920021414756775,0.94140625,,,,
,1111,,,,0.15259510278701782,0.9453125,,,,
,1112,,,,0.21401147544384003,0.93359375,,,,
,1113,,,,0.3011161983013153,0.90625,,,,
,1114,,,,0.22530579566955566,0.9453125,,,,
,1115,,,,0.1780739426612854,0.9453125,,,,
,1116,,,,0.30401796102523804,0.91796875,,,,
,1117,,,,0.25499552488327026,0.94140625,,,,
,1118,,,,0.24943535029888153,0.91796875,,,,
,1119,,,,0.40502873063087463,0.9375,,,,
,5487,,,27,,,0.2594200074672699,0.9239000082015991,,
,5487,,,27,,,,,0.08332470059394836,0.9710599780082703
0.022400545015160866,5499,,,,,,,,,
,5499,0.0564592182636261,0.98046875,28,,,,,,
0.019456711438374352,5549,,,,,,,,,
,5549,0.06307967007160187,0.98828125,28,,,,,,
0.016512877861587782,5599,,,,,,,,,
,5599,0.03899288550019264,0.9921875,28,,,,,,
0.013569044284801213,5649,,,,,,,,,
,5649,0.05569339916110039,0.984375,28,,,,,,
,1120,,,,0.23509550094604492,0.9140625,,,,
,1121,,,,0.1895037144422531,0.9296875,,,,
,1122,,,,0.1322254091501236,0.94921875,,,,
,1123,,,,0.2819807529449463,0.9296875,,,,
,1124,,,,0.29851144552230835,0.90234375,,,,
,1125,,,,0.1243707537651062,0.96484375,,,,
,1126,,,,0.2537407875061035,0.9296875,,,,
,1127,,,,0.3246273398399353,0.90234375,,,,
,1128,,,,0.3906148076057434,0.9140625,,,,
,1129,,,,0.2756574749946594,0.9375,,,,
,1130,,,,0.2482922226190567,0.9375,,,,
,1131,,,,0.20846669375896454,0.94921875,,,,
,1132,,,,0.23113007843494415,0.91015625,,,,
,1133,,,,0.23134128749370575,0.9375,,,,
,1134,,,,0.2875675559043884,0.9140625,,,,
,1135,,,,0.2147759050130844,0.9453125,,,,
,1136,,,,0.19030559062957764,0.953125,,,,
,1137,,,,0.22895923256874084,0.9453125,,,,
,1138,,,,0.2809883654117584,0.90625,,,,
,1139,,,,0.3146715760231018,0.9296875,,,,
,1140,,,,0.1630898416042328,0.94140625,,,,
,1141,,,,0.24794907867908478,0.92578125,,,,
,1142,,,,0.25655800104141235,0.921875,,,,
,1143,,,,0.1652338206768036,0.9375,,,,
,1144,,,,0.1922665387392044,0.94921875,,,,
,1145,,,,0.23330183327198029,0.9140625,,,,
,1146,,,,0.18542692065238953,0.921875,,,,
,1147,,,,0.30914029479026794,0.92578125,,,,
,1148,,,,0.20741501450538635,0.95703125,,,,
,1149,,,,0.24643830955028534,0.92578125,,,,
,1150,,,,0.20158356428146362,0.9375,,,,
,1151,,,,0.16251590847969055,0.94921875,,,,
,1152,,,,0.1636759638786316,0.95703125,,,,
,1153,,,,0.2843388319015503,0.91796875,,,,
,1154,,,,0.2081879824399948,0.953125,,,,
,1155,,,,0.17103637754917145,0.9453125,,,,
,1156,,,,0.2782454192638397,0.9296875,,,,
,1157,,,,0.2044624537229538,0.94921875,,,,
,1158,,,,0.20552054047584534,0.91796875,,,,
,1159,,,,0.4636060893535614,0.9375,,,,
,5683,,,28,,,0.23188960552215576,0.9327999949455261,,
,5683,,,28,,,,,0.06567621231079102,0.977620005607605
0.010625210708014643,5699,,,,,,,,,
,5699,0.06579609215259552,0.98046875,29,,,,,,
0.007681377131228073,5749,,,,,,,,,
,5749,0.028039854019880295,0.9921875,29,,,,,,
0.004737543554441559,5799,,,,,,,,,
,5799,0.08549029380083084,0.97265625,29,,,,,,
0.0017937099776549892,5849,,,,,,,,,
,5849,0.025989200919866562,0.98828125,29,,,,,,
,1160,,,,0.1941877156496048,0.91796875,,,,
,1161,,,,0.18342742323875427,0.94140625,,,,
,1162,,,,0.14551270008087158,0.94140625,,,,
,1163,,,,0.281044602394104,0.921875,,,,
,1164,,,,0.30025210976600647,0.890625,,,,
,1165,,,,0.12697477638721466,0.9609375,,,,
,1166,,,,0.2568235993385315,0.9296875,,,,
,1167,,,,0.3269553482532501,0.9140625,,,,
,1168,,,,0.3860597312450409,0.921875,,,,
,1169,,,,0.2876013219356537,0.9296875,,,,
,1170,,,,0.23464398086071014,0.94140625,,,,
,1171,,,,0.2236623466014862,0.94140625,,,,
,1172,,,,0.21300186216831207,0.9296875,,,,
,1173,,,,0.20957878232002258,0.9375,,,,
,1174,,,,0.2872661054134369,0.92578125,,,,
,1175,,,,0.20455163717269897,0.9453125,,,,
,1176,,,,0.1892961710691452,0.95703125,,,,
,1177,,,,0.2185957282781601,0.93359375,,,,
,1178,,,,0.2960912883281708,0.921875,,,,
,1179,,,,0.29596054553985596,0.9375,,,,
,1180,,,,0.2046227753162384,0.92578125,,,,
,1181,,,,0.25475576519966125,0.9375,,,,
,1182,,,,0.24909569323062897,0.91796875,,,,
,1183,,,,0.1545707732439041,0.9296875,,,,
,1184,,,,0.17705339193344116,0.9609375,,,,
,1185,,,,0.22906680405139923,0.9140625,,,,
,1186,,,,0.193491131067276,0.9296875,,,,
,1187,,,,0.3075729012489319,0.92578125,,,,
,1188,,,,0.18359816074371338,0.95703125,,,,
,1189,,,,0.251565545797348,0.921875,,,,
,1190,,,,0.17902548611164093,0.94140625,,,,
,1191,,,,0.1748003214597702,0.9453125,,,,
,1192,,,,0.1674002707004547,0.9453125,,,,
,1193,,,,0.3135567009449005,0.9140625,,,,
,1194,,,,0.18436862528324127,0.95703125,,,,
,1195,,,,0.16957831382751465,0.94140625,,,,
,1196,,,,0.2843324840068817,0.921875,,,,
,1197,,,,0.18903207778930664,0.94921875,,,,
,1198,,,,0.21549783647060394,0.91796875,,,,
,1199,,,,0.44639450311660767,0.9375,,,,
,5879,,,29,,,0.229692742228508,0.9332000017166138,,
,5879,,,29,,,,,0.05159620940685272,0.9825999736785889
