lr-SGD,step,train_loss_step,train_acc_step,epoch,val_loss_step,val_acc_step,val_loss_epoch,val_acc_epoch,train_loss_epoch,train_acc_epoch,test_loss_step,test_acc_step,test_loss_epoch,test_acc_epoch
,772,,,,0.27564606070518494,0.88671875,,,,,,,,
,773,,,,0.35743558406829834,0.88671875,,,,,,,,
,774,,,,0.3737243115901947,0.87890625,,,,,,,,
,775,,,,0.31984999775886536,0.90625,,,,,,,,
,776,,,,0.2527986764907837,0.92578125,,,,,,,,
,777,,,,0.35171446204185486,0.8671875,,,,,,,,
,778,,,,0.3506666421890259,0.88671875,,,,,,,,
,779,,,,0.3612518608570099,0.8984375,,,,,,,,
,780,,,,0.3402400016784668,0.8828125,,,,,,,,
,781,,,,0.3818967640399933,0.86328125,,,,,,,,
,782,,,,0.38490697741508484,0.8515625,,,,,,,,
,783,,,,0.24058595299720764,0.8984375,,,,,,,,
,784,,,,0.3157306909561157,0.90234375,,,,,,,,
,785,,,,0.27199897170066833,0.9140625,,,,,,,,
,786,,,,0.29865747690200806,0.91015625,,,,,,,,
,787,,,,0.3239646553993225,0.8984375,,,,,,,,
,788,,,,0.30887162685394287,0.90625,,,,,,,,
,789,,,,0.3852732181549072,0.890625,,,,,,,,
,790,,,,0.3521042764186859,0.89453125,,,,,,,,
,791,,,,0.35092222690582275,0.8828125,,,,,,,,
,792,,,,0.25629645586013794,0.89453125,,,,,,,,
,793,,,,0.445130854845047,0.859375,,,,,,,,
,794,,,,0.3163587749004364,0.90625,,,,,,,,
,795,,,,0.2575042247772217,0.90625,,,,,,,,
,796,,,,0.3307366371154785,0.8671875,,,,,,,,
,797,,,,0.28043583035469055,0.91796875,,,,,,,,
,798,,,,0.3341479003429413,0.87109375,,,,,,,,
,799,,,,0.37163883447647095,0.875,,,,,,,,
,3919,,,19,,,0.338855504989624,0.8888999819755554,,,,,,
,3919,,,19,,,,,0.25224289298057556,0.9142000079154968,,,,
0.23761125564607954,3949,,,,,,,,,,,,,
,3949,0.1796109974384308,0.9296875,20,,,,,,,,,,
0.23145700813645292,3999,,,,,,,,,,,,,
,3999,0.28043171763420105,0.890625,20,,,,,,,,,,
0.2253027606268263,4049,,,,,,,,,,,,,
,4049,0.20937864482402802,0.91796875,20,,,,,,,,,,
0.21914851311719968,4099,,,,,,,,,,,,,
,4099,0.24661067128181458,0.91015625,20,,,,,,,,,,
,800,,,,0.40287938714027405,0.84765625,,,,,,,,
,801,,,,0.3942985236644745,0.8671875,,,,,,,,
,802,,,,0.3062403202056885,0.890625,,,,,,,,
,803,,,,0.4685365557670593,0.828125,,,,,,,,
,804,,,,0.541045069694519,0.828125,,,,,,,,
,805,,,,0.3559771180152893,0.88671875,,,,,,,,
,806,,,,0.42123037576675415,0.87109375,,,,,,,,
,807,,,,0.6016459465026855,0.8515625,,,,,,,,
,808,,,,0.5859013795852661,0.83203125,,,,,,,,
,809,,,,0.5071933269500732,0.8515625,,,,,,,,
,810,,,,0.27633363008499146,0.9140625,,,,,,,,
,811,,,,0.3839187026023865,0.875,,,,,,,,
,812,,,,0.37808719277381897,0.88671875,,,,,,,,
,813,,,,0.42430615425109863,0.86328125,,,,,,,,
,814,,,,0.45106494426727295,0.85546875,,,,,,,,
,815,,,,0.333264023065567,0.8984375,,,,,,,,
,816,,,,0.33854129910469055,0.91015625,,,,,,,,
,817,,,,0.383043110370636,0.8671875,,,,,,,,
,818,,,,0.5101057291030884,0.8515625,,,,,,,,
,819,,,,0.36655157804489136,0.875,,,,,,,,
,820,,,,0.42394912242889404,0.85546875,,,,,,,,
,821,,,,0.38915130496025085,0.8828125,,,,,,,,
,822,,,,0.39190083742141724,0.875,,,,,,,,
,823,,,,0.295491099357605,0.890625,,,,,,,,
,824,,,,0.2790168821811676,0.8984375,,,,,,,,
,825,,,,0.30744361877441406,0.91015625,,,,,,,,
,826,,,,0.48069944977760315,0.8515625,,,,,,,,
,827,,,,0.4548921585083008,0.87890625,,,,,,,,
,828,,,,0.42513754963874817,0.8828125,,,,,,,,
,829,,,,0.4346249997615814,0.87109375,,,,,,,,
,830,,,,0.46655961871147156,0.89453125,,,,,,,,
,831,,,,0.38150161504745483,0.8671875,,,,,,,,
,832,,,,0.3457786738872528,0.875,,,,,,,,
,833,,,,0.4727823734283447,0.875,,,,,,,,
,834,,,,0.47899189591407776,0.87109375,,,,,,,,
,835,,,,0.3281611502170563,0.90234375,,,,,,,,
,836,,,,0.46029070019721985,0.859375,,,,,,,,
,837,,,,0.3289862871170044,0.921875,,,,,,,,
,838,,,,0.35816121101379395,0.8828125,,,,,,,,
,839,,,,0.2396850883960724,0.875,,,,,,,,
,4115,,,20,,,0.40828579664230347,0.8743000030517578,,,,,,
,4115,,,20,,,,,0.23662102222442627,0.9161999821662903,,,,
0.21299426560757306,4149,,,,,,,,,,,,,
,4149,0.2632807493209839,0.91015625,21,,,,,,,,,,
0.20684001809794644,4199,,,,,,,,,,,,,
,4199,0.23858307301998138,0.91015625,21,,,,,,,,,,
0.20068577058831988,4249,,,,,,,,,,,,,
,4249,0.16575312614440918,0.953125,21,,,,,,,,,,
0.1945315230786932,4299,,,,,,,,,,,,,
,4299,0.31209486722946167,0.875,21,,,,,,,,,,
,840,,,,0.285451203584671,0.890625,,,,,,,,
,841,,,,0.3360840678215027,0.87890625,,,,,,,,
,842,,,,0.2934817671775818,0.89453125,,,,,,,,
,843,,,,0.370337575674057,0.89453125,,,,,,,,
,844,,,,0.4531973600387573,0.86328125,,,,,,,,
,845,,,,0.2857266366481781,0.8984375,,,,,,,,
,846,,,,0.5010737180709839,0.8515625,,,,,,,,
,847,,,,0.4392816126346588,0.859375,,,,,,,,
,848,,,,0.5430834293365479,0.84375,,,,,,,,
,849,,,,0.6082422137260437,0.85546875,,,,,,,,
,850,,,,0.3870728015899658,0.875,,,,,,,,
,851,,,,0.35957130789756775,0.875,,,,,,,,
,852,,,,0.3063971996307373,0.890625,,,,,,,,
,853,,,,0.3897711932659149,0.87890625,,,,,,,,
,854,,,,0.4765787720680237,0.8671875,,,,,,,,
,855,,,,0.36430492997169495,0.90234375,,,,,,,,
,856,,,,0.3417521119117737,0.91796875,,,,,,,,
,857,,,,0.30021971464157104,0.88671875,,,,,,,,
,858,,,,0.39079609513282776,0.86328125,,,,,,,,
,859,,,,0.5358142256736755,0.8359375,,,,,,,,
,860,,,,0.3777823746204376,0.87109375,,,,,,,,
,861,,,,0.4577365219593048,0.8671875,,,,,,,,
,862,,,,0.3307468891143799,0.88671875,,,,,,,,
,863,,,,0.5224456787109375,0.84375,,,,,,,,
,864,,,,0.38602015376091003,0.88671875,,,,,,,,
,865,,,,0.39194396138191223,0.87890625,,,,,,,,
,866,,,,0.48601362109184265,0.86328125,,,,,,,,
,867,,,,0.3855045735836029,0.86328125,,,,,,,,
,868,,,,0.3190334737300873,0.890625,,,,,,,,
,869,,,,0.40986499190330505,0.8671875,,,,,,,,
,870,,,,0.38511255383491516,0.87890625,,,,,,,,
,871,,,,0.3888905346393585,0.86328125,,,,,,,,
,872,,,,0.33343270421028137,0.89453125,,,,,,,,
,873,,,,0.47022977471351624,0.859375,,,,,,,,
,874,,,,0.35310301184654236,0.88671875,,,,,,,,
,875,,,,0.30416029691696167,0.8984375,,,,,,,,
,876,,,,0.391143798828125,0.87109375,,,,,,,,
,877,,,,0.36008965969085693,0.8984375,,,,,,,,
,878,,,,0.47910794615745544,0.85546875,,,,,,,,
,879,,,,0.29522743821144104,0.875,,,,,,,,
,4311,,,21,,,0.3972877562046051,0.8755999803543091,,,,,,
,4311,,,21,,,,,0.22563861310482025,0.9210399985313416,,,,
0.18837727556906658,4349,,,,,,,,,,,,,
,4349,0.2048724740743637,0.9375,22,,,,,,,,,,
0.18222302805943996,4399,,,,,,,,,,,,,
,4399,0.18155719339847565,0.92578125,22,,,,,,,,,,
0.17606878054981334,4449,,,,,,,,,,,,,
,4449,0.2844344973564148,0.90625,22,,,,,,,,,,
0.16991453304018678,4499,,,,,,,,,,,,,
,4499,0.20721566677093506,0.9140625,22,,,,,,,,,,
,880,,,,0.2829470634460449,0.89453125,,,,,,,,
,881,,,,0.20134320855140686,0.9140625,,,,,,,,
,882,,,,0.21359436213970184,0.9296875,,,,,,,,
,883,,,,0.3248339891433716,0.8984375,,,,,,,,
,884,,,,0.32247865200042725,0.8828125,,,,,,,,
,885,,,,0.19682623445987701,0.93359375,,,,,,,,
,886,,,,0.2823977470397949,0.91015625,,,,,,,,
,887,,,,0.39145615696907043,0.8828125,,,,,,,,
,888,,,,0.3850165903568268,0.88671875,,,,,,,,
,889,,,,0.4142894744873047,0.890625,,,,,,,,
,890,,,,0.2776908874511719,0.91796875,,,,,,,,
,891,,,,0.2600683867931366,0.91015625,,,,,,,,
,892,,,,0.22256888449192047,0.91015625,,,,,,,,
,893,,,,0.29187047481536865,0.91015625,,,,,,,,
,894,,,,0.37301263213157654,0.86328125,,,,,,,,
,895,,,,0.2676146328449249,0.921875,,,,,,,,
,896,,,,0.2259262651205063,0.9375,,,,,,,,
,897,,,,0.2373839169740677,0.9140625,,,,,,,,
,898,,,,0.31343016028404236,0.875,,,,,,,,
,899,,,,0.3015817701816559,0.89453125,,,,,,,,
,900,,,,0.2562117874622345,0.90234375,,,,,,,,
,901,,,,0.3206052780151367,0.91015625,,,,,,,,
,902,,,,0.32406479120254517,0.8828125,,,,,,,,
,903,,,,0.2867274284362793,0.87890625,,,,,,,,
,904,,,,0.20597420632839203,0.93359375,,,,,,,,
,905,,,,0.2688429653644562,0.9140625,,,,,,,,
,906,,,,0.2888646721839905,0.90234375,,,,,,,,
,907,,,,0.32806363701820374,0.88671875,,,,,,,,
,908,,,,0.25534477829933167,0.9296875,,,,,,,,
,909,,,,0.2863132655620575,0.91796875,,,,,,,,
,910,,,,0.23537416756153107,0.91796875,,,,,,,,
,911,,,,0.27530962228775024,0.91796875,,,,,,,,
,912,,,,0.17415158450603485,0.9296875,,,,,,,,
,913,,,,0.36405277252197266,0.88671875,,,,,,,,
,914,,,,0.2336118072271347,0.92578125,,,,,,,,
,915,,,,0.19308681786060333,0.9296875,,,,,,,,
,916,,,,0.3112088739871979,0.8984375,,,,,,,,
,917,,,,0.20061342418193817,0.9375,,,,,,,,
,918,,,,0.2309420257806778,0.921875,,,,,,,,
,919,,,,0.07969889789819717,0.9375,,,,,,,,
,4507,,,22,,,0.2772653102874756,0.907800018787384,,,,,,
,4507,,,22,,,,,0.21104101836681366,0.9265400171279907,,,,
0.1637602855305601,4549,,,,,,,,,,,,,
,4549,0.15896226465702057,0.94140625,23,,,,,,,,,,
0.15760603802093354,4599,,,,,,,,,,,,,
,4599,0.22266393899917603,0.9296875,23,,,,,,,,,,
0.15145179051130686,4649,,,,,,,,,,,,,
,4649,0.1763102114200592,0.93359375,23,,,,,,,,,,
0.14529754300168024,4699,,,,,,,,,,,,,
,4699,0.16023287177085876,0.94140625,23,,,,,,,,,,
,920,,,,0.43383514881134033,0.8671875,,,,,,,,
,921,,,,0.3483467996120453,0.87109375,,,,,,,,
,922,,,,0.29937174916267395,0.89453125,,,,,,,,
,923,,,,0.4014969766139984,0.89453125,,,,,,,,
,924,,,,0.4300565719604492,0.8671875,,,,,,,,
,925,,,,0.3530897796154022,0.8984375,,,,,,,,
,926,,,,0.357325941324234,0.89453125,,,,,,,,
,927,,,,0.42753875255584717,0.83203125,,,,,,,,
,928,,,,0.4093041718006134,0.86328125,,,,,,,,
,929,,,,0.43903157114982605,0.87890625,,,,,,,,
,930,,,,0.324530690908432,0.91796875,,,,,,,,
,931,,,,0.3485485911369324,0.875,,,,,,,,
,932,,,,0.29209497570991516,0.89453125,,,,,,,,
,933,,,,0.3863683044910431,0.87890625,,,,,,,,
,934,,,,0.34761497378349304,0.8828125,,,,,,,,
,935,,,,0.28655755519866943,0.9140625,,,,,,,,
,936,,,,0.2171231210231781,0.92578125,,,,,,,,
,937,,,,0.31736281514167786,0.90625,,,,,,,,
,938,,,,0.38515999913215637,0.859375,,,,,,,,
,939,,,,0.30251070857048035,0.88671875,,,,,,,,
,940,,,,0.3983595371246338,0.8828125,,,,,,,,
,941,,,,0.3246641755104065,0.8828125,,,,,,,,
,942,,,,0.45646390318870544,0.86328125,,,,,,,,
,943,,,,0.2752191424369812,0.9140625,,,,,,,,
,944,,,,0.2725306749343872,0.92578125,,,,,,,,
,945,,,,0.21893177926540375,0.9296875,,,,,,,,
,946,,,,0.36573415994644165,0.88671875,,,,,,,,
,947,,,,0.3812943696975708,0.89453125,,,,,,,,
,948,,,,0.3945736885070801,0.88671875,,,,,,,,
,949,,,,0.3630492389202118,0.8984375,,,,,,,,
,950,,,,0.353849321603775,0.890625,,,,,,,,
,951,,,,0.261067658662796,0.91796875,,,,,,,,
,952,,,,0.23302140831947327,0.9140625,,,,,,,,
,953,,,,0.46222758293151855,0.86328125,,,,,,,,
,954,,,,0.279958575963974,0.92578125,,,,,,,,
,955,,,,0.26057201623916626,0.90625,,,,,,,,
,956,,,,0.3733862042427063,0.8828125,,,,,,,,
,957,,,,0.29045164585113525,0.92578125,,,,,,,,
,958,,,,0.2891213595867157,0.9140625,,,,,,,,
,959,,,,0.38219594955444336,0.9375,,,,,,,,
,4703,,,23,,,0.3426722288131714,0.8925999999046326,,,,,,
,4703,,,23,,,,,0.19625410437583923,0.9309999942779541,,,,
0.13914329549205368,4749,,,,,,,,,,,,,
,4749,0.11892535537481308,0.96875,24,,,,,,,,,,
0.132989047982427,4799,,,,,,,,,,,,,
,4799,0.156540647149086,0.95703125,24,,,,,,,,,,
0.12683480047280044,4849,,,,,,,,,,,,,
,4849,0.18366603553295135,0.9453125,24,,,,,,,,,,
0.12068055296317376,4899,,,,,,,,,,,,,
,4899,0.17866668105125427,0.9000000357627869,24,,,,,,,,,,
,960,,,,0.23998615145683289,0.9140625,,,,,,,,
,961,,,,0.19038505852222443,0.9296875,,,,,,,,
,962,,,,0.20113857090473175,0.92578125,,,,,,,,
,963,,,,0.26797419786453247,0.90625,,,,,,,,
,964,,,,0.3670825958251953,0.87109375,,,,,,,,
,965,,,,0.2673194408416748,0.91015625,,,,,,,,
,966,,,,0.3365830183029175,0.89453125,,,,,,,,
,967,,,,0.37769845128059387,0.87109375,,,,,,,,
,968,,,,0.38283777236938477,0.86328125,,,,,,,,
,969,,,,0.44899982213974,0.890625,,,,,,,,
,970,,,,0.21128304302692413,0.921875,,,,,,,,
,971,,,,0.3311403691768646,0.91796875,,,,,,,,
,972,,,,0.19997800886631012,0.921875,,,,,,,,
,973,,,,0.31708332896232605,0.9140625,,,,,,,,
,974,,,,0.3617246747016907,0.90234375,,,,,,,,
,975,,,,0.2209140658378601,0.9296875,,,,,,,,
,976,,,,0.21782712638378143,0.93359375,,,,,,,,
,977,,,,0.2274063676595688,0.91796875,,,,,,,,
,978,,,,0.35682550072669983,0.890625,,,,,,,,
,979,,,,0.22782371938228607,0.91015625,,,,,,,,
,980,,,,0.2919953465461731,0.90234375,,,,,,,,
,981,,,,0.3586702346801758,0.8984375,,,,,,,,
,982,,,,0.3758288621902466,0.87890625,,,,,,,,
,983,,,,0.3046797215938568,0.8828125,,,,,,,,
,984,,,,0.22770626842975616,0.92578125,,,,,,,,
,985,,,,0.2458571046590805,0.93359375,,,,,,,,
,986,,,,0.2873103618621826,0.9375,,,,,,,,
,987,,,,0.33060556650161743,0.88671875,,,,,,,,
,988,,,,0.30225950479507446,0.91796875,,,,,,,,
,989,,,,0.2939271926879883,0.8984375,,,,,,,,
,990,,,,0.2810324430465698,0.89453125,,,,,,,,
,991,,,,0.27092036604881287,0.91015625,,,,,,,,
,992,,,,0.2445133775472641,0.8984375,,,,,,,,
,993,,,,0.38359910249710083,0.88671875,,,,,,,,
,994,,,,0.3261217474937439,0.90625,,,,,,,,
,995,,,,0.2059299796819687,0.93359375,,,,,,,,
,996,,,,0.3664914071559906,0.890625,,,,,,,,
,997,,,,0.28638148307800293,0.92578125,,,,,,,,
,998,,,,0.2690764367580414,0.9140625,,,,,,,,
,999,,,,0.2469947338104248,0.9375,,,,,,,,
,4899,,,24,,,0.2923611104488373,0.9067000150680542,,,,,,
,4899,,,24,,,,,0.17479965090751648,0.9387999773025513,,,,
0.1145263054535472,4949,,,,,,,,,,,,,
,4949,0.14416788518428802,0.94921875,25,,,,,,,,,,
0.10837205794392052,4999,,,,,,,,,,,,,
,4999,0.12382962554693222,0.96484375,25,,,,,,,,,,
0.1022178104342939,5049,,,,,,,,,,,,,
,5049,0.17695404589176178,0.9296875,25,,,,,,,,,,
,1000,,,,0.3303771913051605,0.8984375,,,,,,,,
,1001,,,,0.2188299000263214,0.93359375,,,,,,,,
,1002,,,,0.1711929440498352,0.9375,,,,,,,,
,1003,,,,0.26577502489089966,0.91796875,,,,,,,,
,1004,,,,0.3153928816318512,0.8828125,,,,,,,,
,1005,,,,0.20546142756938934,0.9296875,,,,,,,,
,1006,,,,0.2152743935585022,0.93359375,,,,,,,,
,1007,,,,0.2782684564590454,0.90234375,,,,,,,,
,1008,,,,0.3787807822227478,0.88671875,,,,,,,,
,1009,,,,0.3713977038860321,0.91015625,,,,,,,,
,1010,,,,0.23205462098121643,0.93359375,,,,,,,,
,1011,,,,0.2621881663799286,0.9296875,,,,,,,,
,1012,,,,0.18750408291816711,0.91796875,,,,,,,,
,1013,,,,0.28014689683914185,0.91796875,,,,,,,,
,1014,,,,0.3207644820213318,0.8984375,,,,,,,,
,1015,,,,0.28103107213974,0.92578125,,,,,,,,
,1016,,,,0.2013038694858551,0.93359375,,,,,,,,
,1017,,,,0.22135595977306366,0.9296875,,,,,,,,
,1018,,,,0.35408687591552734,0.890625,,,,,,,,
,1019,,,,0.2629687488079071,0.91796875,,,,,,,,
,1020,,,,0.20752358436584473,0.9140625,,,,,,,,
,1021,,,,0.23699036240577698,0.921875,,,,,,,,
,1022,,,,0.2918354272842407,0.8984375,,,,,,,,
,1023,,,,0.25317439436912537,0.91015625,,,,,,,,
,1024,,,,0.19473189115524292,0.93359375,,,,,,,,
,1025,,,,0.2238789200782776,0.9375,,,,,,,,
,1026,,,,0.3026610016822815,0.90625,,,,,,,,
,1027,,,,0.33653247356414795,0.90234375,,,,,,,,
,1028,,,,0.34779366850852966,0.90625,,,,,,,,
,1029,,,,0.32685720920562744,0.91015625,,,,,,,,
,1030,,,,0.2558811902999878,0.92578125,,,,,,,,
,1031,,,,0.21254456043243408,0.91796875,,,,,,,,
,1032,,,,0.19579742848873138,0.92578125,,,,,,,,
,1033,,,,0.3201720416545868,0.8984375,,,,,,,,
,1034,,,,0.2501644194126129,0.92578125,,,,,,,,
,1035,,,,0.20625893771648407,0.9375,,,,,,,,
,1036,,,,0.35050973296165466,0.890625,,,,,,,,
,1037,,,,0.18907304108142853,0.953125,,,,,,,,
,1038,,,,0.30480027198791504,0.91015625,,,,,,,,
,1039,,,,0.3345384895801544,0.9375,,,,,,,,
,5095,,,25,,,0.2657853960990906,0.9168000221252441,,,,,,
,5095,,,25,,,,,0.15209528803825378,0.9480199813842773,,,,
0.09606356292466733,5099,,,,,,,,,,,,,
,5099,0.13540633022785187,0.94921875,26,,,,,,,,,,
0.08990931541504066,5149,,,,,,,,,,,,,
,5149,0.14986468851566315,0.9375,26,,,,,,,,,,
0.0837550679054141,5199,,,,,,,,,,,,,
,5199,0.10191366076469421,0.95703125,26,,,,,,,,,,
0.07760082039578742,5249,,,,,,,,,,,,,
,5249,0.10855080187320709,0.9609375,26,,,,,,,,,,
,1040,,,,0.27078816294670105,0.90234375,,,,,,,,
,1041,,,,0.22449618577957153,0.921875,,,,,,,,
,1042,,,,0.26522672176361084,0.921875,,,,,,,,
,1043,,,,0.2154272198677063,0.91796875,,,,,,,,
,1044,,,,0.3085405230522156,0.90234375,,,,,,,,
,1045,,,,0.2379547506570816,0.9375,,,,,,,,
,1046,,,,0.3065272867679596,0.9140625,,,,,,,,
,1047,,,,0.2747669816017151,0.90234375,,,,,,,,
,1048,,,,0.3303181231021881,0.8828125,,,,,,,,
,1049,,,,0.3880694806575775,0.91015625,,,,,,,,
,1050,,,,0.25215068459510803,0.921875,,,,,,,,
,1051,,,,0.3262634575366974,0.91015625,,,,,,,,
,1052,,,,0.19752275943756104,0.92578125,,,,,,,,
,1053,,,,0.22331726551055908,0.94140625,,,,,,,,
,1054,,,,0.35141444206237793,0.8984375,,,,,,,,
,1055,,,,0.2764439880847931,0.91015625,,,,,,,,
,1056,,,,0.21552596986293793,0.9375,,,,,,,,
,1057,,,,0.25790679454803467,0.921875,,,,,,,,
,1058,,,,0.27705833315849304,0.9140625,,,,,,,,
,1059,,,,0.23923824727535248,0.921875,,,,,,,,
,1060,,,,0.2596610486507416,0.91015625,,,,,,,,
,1061,,,,0.29504072666168213,0.91015625,,,,,,,,
,1062,,,,0.23932020366191864,0.921875,,,,,,,,
,1063,,,,0.3150627911090851,0.90234375,,,,,,,,
,1064,,,,0.16981621086597443,0.94140625,,,,,,,,
,1065,,,,0.24663302302360535,0.921875,,,,,,,,
,1066,,,,0.28262823820114136,0.91796875,,,,,,,,
,1067,,,,0.2891671657562256,0.89453125,,,,,,,,
,1068,,,,0.28942883014678955,0.92578125,,,,,,,,
,1069,,,,0.2601456940174103,0.921875,,,,,,,,
,1070,,,,0.25095072388648987,0.93359375,,,,,,,,
,1071,,,,0.2649582028388977,0.890625,,,,,,,,
,1072,,,,0.21439072489738464,0.9296875,,,,,,,,
,1073,,,,0.3679131865501404,0.8828125,,,,,,,,
,1074,,,,0.253781795501709,0.9375,,,,,,,,
,1075,,,,0.17508426308631897,0.921875,,,,,,,,
,1076,,,,0.28638845682144165,0.91015625,,,,,,,,
,1077,,,,0.20770110189914703,0.94140625,,,,,,,,
,1078,,,,0.2566613256931305,0.91796875,,,,,,,,
,1079,,,,0.5399951934814453,0.875,,,,,,,,
,5291,,,26,,,0.2661744952201843,0.9165999889373779,,,,,,
,5291,,,26,,,,,0.14124903082847595,0.9503399729728699,,,,
0.07144657288616074,5299,,,,,,,,,,,,,
,5299,0.16226455569267273,0.9453125,27,,,,,,,,,,
0.06529232537653418,5349,,,,,,,,,,,,,
,5349,0.08937375992536545,0.96875,27,,,,,,,,,,
0.05913807786690761,5399,,,,,,,,,,,,,
,5399,0.10283186286687851,0.96484375,27,,,,,,,,,,
0.05298383035728094,5449,,,,,,,,,,,,,
,5449,0.08334203064441681,0.97265625,27,,,,,,,,,,
,1080,,,,0.23966844379901886,0.92578125,,,,,,,,
,1081,,,,0.20386840403079987,0.9140625,,,,,,,,
,1082,,,,0.2467411458492279,0.9140625,,,,,,,,
,1083,,,,0.25841259956359863,0.921875,,,,,,,,
,1084,,,,0.32121002674102783,0.90234375,,,,,,,,
,1085,,,,0.17374125123023987,0.9296875,,,,,,,,
,1086,,,,0.3210609555244446,0.91015625,,,,,,,,
,1087,,,,0.33236563205718994,0.890625,,,,,,,,
,1088,,,,0.33234158158302307,0.8984375,,,,,,,,
,1089,,,,0.3914966881275177,0.90625,,,,,,,,
,1090,,,,0.18576161563396454,0.94921875,,,,,,,,
,1091,,,,0.2421024739742279,0.91796875,,,,,,,,
,1092,,,,0.20233775675296783,0.93359375,,,,,,,,
,1093,,,,0.27255669236183167,0.921875,,,,,,,,
,1094,,,,0.3462948203086853,0.89453125,,,,,,,,
,1095,,,,0.20149894058704376,0.94140625,,,,,,,,
,1096,,,,0.17148815095424652,0.94921875,,,,,,,,
,1097,,,,0.24895314872264862,0.9296875,,,,,,,,
,1098,,,,0.35690510272979736,0.87890625,,,,,,,,
,1099,,,,0.2578273415565491,0.91015625,,,,,,,,
,1100,,,,0.2660699188709259,0.91015625,,,,,,,,
,1101,,,,0.29081326723098755,0.9140625,,,,,,,,
,1102,,,,0.2464125007390976,0.92578125,,,,,,,,
,1103,,,,0.21410635113716125,0.9140625,,,,,,,,
,1104,,,,0.18696309626102448,0.93359375,,,,,,,,
,1105,,,,0.2187078893184662,0.91796875,,,,,,,,
,1106,,,,0.23863330483436584,0.921875,,,,,,,,
,1107,,,,0.3204066753387451,0.890625,,,,,,,,
,1108,,,,0.2471955418586731,0.953125,,,,,,,,
,1109,,,,0.25093984603881836,0.91796875,,,,,,,,
,1110,,,,0.24017654359340668,0.9296875,,,,,,,,
,1111,,,,0.19865494966506958,0.92578125,,,,,,,,
,1112,,,,0.19509178400039673,0.921875,,,,,,,,
,1113,,,,0.3784046769142151,0.91796875,,,,,,,,
,1114,,,,0.27211442589759827,0.9140625,,,,,,,,
,1115,,,,0.17297671735286713,0.9375,,,,,,,,
,1116,,,,0.30726131796836853,0.8984375,,,,,,,,
,1117,,,,0.2096858024597168,0.94140625,,,,,,,,
,1118,,,,0.19950297474861145,0.94140625,,,,,,,,
,1119,,,,0.5179882645606995,0.875,,,,,,,,
,5487,,,27,,,0.2558239996433258,0.9196000099182129,,,,,,
,5487,,,27,,,,,0.11046057939529419,0.9616600275039673,,,,
0.04682958284765437,5499,,,,,,,,,,,,,
,5499,0.07347923517227173,0.9765625,28,,,,,,,,,,
0.040675335338027696,5549,,,,,,,,,,,,,
,5549,0.044735122472047806,0.984375,28,,,,,,,,,,
0.03452108782840113,5599,,,,,,,,,,,,,
,5599,0.07002168893814087,0.97265625,28,,,,,,,,,,
0.028366840318774456,5649,,,,,,,,,,,,,
,5649,0.0856575295329094,0.97265625,28,,,,,,,,,,
,1120,,,,0.2147454023361206,0.92578125,,,,,,,,
,1121,,,,0.1858442723751068,0.92578125,,,,,,,,
,1122,,,,0.15797746181488037,0.9453125,,,,,,,,
,1123,,,,0.21200071275234222,0.9140625,,,,,,,,
,1124,,,,0.234143927693367,0.921875,,,,,,,,
,1125,,,,0.14527207612991333,0.95703125,,,,,,,,
,1126,,,,0.2419722080230713,0.921875,,,,,,,,
,1127,,,,0.3283504843711853,0.91015625,,,,,,,,
,1128,,,,0.2703699469566345,0.91796875,,,,,,,,
,1129,,,,0.3101619780063629,0.92578125,,,,,,,,
,1130,,,,0.1841103434562683,0.94140625,,,,,,,,
,1131,,,,0.23174579441547394,0.9296875,,,,,,,,
,1132,,,,0.12880711257457733,0.9609375,,,,,,,,
,1133,,,,0.24106240272521973,0.9296875,,,,,,,,
,1134,,,,0.30371370911598206,0.91015625,,,,,,,,
,1135,,,,0.20930276811122894,0.9375,,,,,,,,
,1136,,,,0.160927414894104,0.953125,,,,,,,,
,1137,,,,0.20264087617397308,0.93359375,,,,,,,,
,1138,,,,0.3810851573944092,0.90234375,,,,,,,,
,1139,,,,0.2554648220539093,0.921875,,,,,,,,
,1140,,,,0.1929505169391632,0.94140625,,,,,,,,
,1141,,,,0.23961958289146423,0.92578125,,,,,,,,
,1142,,,,0.2353852093219757,0.93359375,,,,,,,,
,1143,,,,0.18791314959526062,0.92578125,,,,,,,,
,1144,,,,0.19746026396751404,0.9375,,,,,,,,
,1145,,,,0.19290682673454285,0.93359375,,,,,,,,
,1146,,,,0.22895126044750214,0.94140625,,,,,,,,
,1147,,,,0.31320324540138245,0.90234375,,,,,,,,
,1148,,,,0.21530510485172272,0.94140625,,,,,,,,
,1149,,,,0.2663711607456207,0.9375,,,,,,,,
,1150,,,,0.18825370073318481,0.9296875,,,,,,,,
,1151,,,,0.20812779664993286,0.93359375,,,,,,,,
,1152,,,,0.1304081380367279,0.94921875,,,,,,,,
,1153,,,,0.30966609716415405,0.91015625,,,,,,,,
,1154,,,,0.2178206741809845,0.94140625,,,,,,,,
,1155,,,,0.12193243205547333,0.94140625,,,,,,,,
,1156,,,,0.22172799706459045,0.9296875,,,,,,,,
,1157,,,,0.1449984461069107,0.96484375,,,,,,,,
,1158,,,,0.18434856832027435,0.92578125,,,,,,,,
,1159,,,,0.4307885766029358,0.9375,,,,,,,,
,5683,,,28,,,0.22077375650405884,0.9315999746322632,,,,,,
